Company being reviewed,Competitor category,user_review_name,published_date,star_rating,review_title,review_body,Sentiment of review,Polarity,plastic surgery,Body & Liposuction,Hair Transplant,Veins,Rejuvenation & Fillers,Laser Hair Removal,Dermatology,Haemorrhoids,Snoring,Bunion,Competitors,Cost,Speed,Staff assistance,experience,Online,Cleanliness,Gratitude,results
PHI Clinic,wider industry competitor,Lauren Bowller,2016-04-01T09:58:44Z,5  stars,Fantastic,I've been having my treatments at the clinic with Dr Patel and Jude Dunican -Aesthetic Nurse. I have always found the clinic a welcoming environment and excellent patient service. Dr Patel and Jude Dunican have been fantastic and always made me feel relaxed and confident about my treatment. Jude always had time to as for general advice and ask questions throughout my sessions and provide reassurance when needed. Both Jude and Dr Patel have always been professional in manner and explained different options with me.,Positive,0.959,0,0,0,0,0,0,0,0,0,0,0,0,time,professional,0,0,0,0,0
PHI Clinic,wider industry competitor,Jason Cheeseman,2016-03-31T12:15:23Z,5  stars,Fantastic Clinic,"The clinic is fantastic, apart from looking amazing the staff are very helpful, professional. It was my first experience with a clinic and I could not be happier. Great natural results with fillers and laser for facial redness and very pleased with results.",Positive,0.8783,0,0,0,0,Fillers,0,0,0,0,0,0,0,0,professional,0,0,0,helpful,natural
PHI Clinic,wider industry competitor,Farzana,2016-03-30T12:06:54Z,5  stars,The Best service,"It was great experience in PHI clinic . the staff specially Jenna Staal an  Dr  Patel they were  very kind , careful and respectful .  they gave me very huge confidence . I am thankful to them . 100 %  i love to recmond  My  family and friends. the place u can trust.",Positive,0.9863,0,0,0,0,0,0,0,0,0,0,PHI Clinic,0,0,staff,0,0,0,0,0
PHI Clinic,wider industry competitor,Kanchan  Kaul,2016-03-29T20:20:25Z,5  stars,Excellent clinic with superb customer service,Phi Clinic. What can I say.,Neutral,0,0,0,0,0,0,0,0,0,0,0,PHI Clinic,0,0,0,0,0,0,0,0
PHI Clinic,wider industry competitor,Alessandro Tomei,2016-03-29T08:23:00Z,5  stars,Best Clinic in London...,I HIGHLY recommend Phi Clinic to anyone. I?��ve been to a few other clinics in London over the past and as a guy I was initially nervous walking into a clinic on Harley Street but all the staff at Phi made me feel extremely welcome and comfortable.,Positive,0.9,0,0,0,0,0,0,0,0,0,0,PHI Clinic,0,0,guy,0,0,0,welcome,0
PHI Clinic,wider industry competitor,Sinead,2016-03-24T10:28:52Z,5  stars,Extraordinary client service and expertise,"I came across PHI clinic some time last year as it was mentioned in various magazines as the best clinic in London/UK and I wasn?��t disappointed. Since then, I have had various treatments including botox, Sculpsure and facials. It was the first time I had botox and it was administer by Dr Benji who is a true expert. I was so pleased with the results.",Positive,0.8244,0,0,0,0,0,0,0,0,0,0,PHI Clinic,0,time,0,0,0,0,0,results
PHI Clinic,wider industry competitor,Lauren White,2016-03-23T16:17:02Z,5  stars,Miradry,"I was very nervous about having this treatment, however, I'm so glad I did. All the staff were fabulous especially Jenna who was so friendly and professional. She explained the procedure to me as well as giving me good after care advice. I recommend this clinic highly and can't wait to see the results.",Positive,0.9686,0,0,0,0,0,0,0,0,0,0,0,0,wait,professional,0,0,0,glad,results
PHI Clinic,wider industry competitor,Rodrigo Alves,2016-03-23T15:10:32Z,5  stars,Laser hair removal by Rodrigo Alves,"I live a very busy life and shaving for me became time consuming also my skin is sensitive and I would spent a lot using the best pre-shave Oil then shaving gel.  Thue recommendation of a friend and came to PHI clinic which is the best clinic in The UK for cosmetic treatment  which can change people life and improve people's confidence. So far I have had 10x sensions of LASER HAIR removal and I have achieved an outstanding results. Jude is the nurse that looks after me, she is very professional and caring and once I finish with a the laser hair treatment I m planning a CO2 laser skin resurfacing, I recommend PHI clinic to everyone!",Positive,0.9813,0,0,0,0,Laser Skin Resurfacing,Laser Hair Removal,0,0,0,0,PHI Clinic,0,time,professional,0,0,0,0,results
PHI Clinic,wider industry competitor,Fiona,2016-03-21T20:09:30Z,5  stars,Sculpsure,Came in for a consultation with Jude for Sculpsure treatment that I had read about on the daily mail. She was very knowledgeable on the subject and also very caring in her approach. Thank you for a great experience looking forward to seeing the results from this treatment.,Positive,0.8777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thank you,results
PHI Clinic,wider industry competitor,Mimi E,2016-03-13T21:39:21Z,5  stars,The complete package,My condition,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI Clinic,wider industry competitor,SADIA,2016-03-02T16:12:57Z,5  stars,Vi peel by Jenna,I absolutely loved the vi peel done by Jenna in Phi clinic. I can clearly see the difference on the skin. Would recommend the clinic highly !!!!,Positive,0.8553,0,0,0,0,0,0,0,0,0,0,PHI Clinic,0,0,0,0,0,0,0,0
PHI Clinic,wider industry competitor,Svetlana,2016-02-24T15:33:16Z,5  stars,Best Clinic In London,"Great clinic, professional and friendly therapists, very happy and would recommend it to anyone.",Positive,0.9299,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,happy,0
PHI Clinic,wider industry competitor,Colette,2016-02-24T11:27:34Z,5  stars,Amazing Experience at the Phi Clinic,I visited the Phi Clinic to consult with Doctor Tapan Patel on an non-surgical rhinoplasty after a very bad surgical rhinoplasty and am beyond pleased with my results.,Negative,-0.2247,Rhinoplasty,0,0,0,0,0,0,0,0,0,PHI Clinic,0,0,0,0,0,0,0,results
PHI Clinic,wider industry competitor,CB (Please do not use my name),2016-01-17T15:39:24Z,5  stars,I have been a client of Jenna and Dr. Patel and the service has been outstanding.,The treatments have been very good for me and the result has been totally as expected. The interaction with Jenna and Dr. Patel is very personable yet very professional.,Positive,0.4927,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,0,0
PHI Clinic,wider industry competitor,Stephen Alman,2016-01-08T14:53:23Z,5  stars,5 Star Experience,PHI Clinic has been a 5 star experience for me. From the moment I arrived I was met by Jenna Staal who put me completely at ease by how professional she was but also extremely friendly and welcoming at the same time. With her knowledge and experience I have been completely looked after and I look forward to continuing my treatment at the PHI Clinic.,Positive,0.8973,0,0,0,0,0,0,0,0,0,0,PHI Clinic,0,time,professional,0,0,0,0,0
PHI Clinic,wider industry competitor,Laura Roase,2016-01-08T13:49:25Z,5  stars,Excellent clinic with professional caring staff.,This is a great place to be treated by professional staff and I have always been very happy with my treatment and the results. I would be very happy to recommend PHI Clinic to family and friends.,Positive,0.9581,0,0,0,0,0,0,0,0,0,0,PHI Clinic,0,0,professional,0,0,0,happy,results
PHI Clinic,wider industry competitor,Caroline Clark,2015-12-08T11:40:15Z,5  stars,First two of many visits to PHI Clinic,"Wow, what can I say!",Positive,0.5859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI Clinic,wider industry competitor,CJ30,2015-12-04T09:49:01Z,5  stars,Excellent clinic,"All of the staff at Phiclinic are extremely professional and make you feel very welcome and relaxed from the moment you walk in. I saw Dr Dhillon who was very knowledgeable about facial aesthetics and ensured a thorough consultation prior to treatment to ensure he knew exactly what I wanted to achieve and that I knew what outcomes to expect. I am very happy with the results, will visit again.",Positive,0.9239,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,welcome,results
PHI Clinic,wider industry competitor,robyn connors-davidson,2015-12-03T13:57:49Z,5  stars,Professional,Very pleased with results. Professional & caring team.,Positive,0.7501,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,0,results
PHI Clinic,wider industry competitor,Katie France,2015-11-30T17:15:12Z,5  stars,Very happy,I had a vi peel and so far I'm very happy.  The clinic is very welcoming and Jenna is defiantly worth a visit.,Positive,0.8537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy,0
PHI Clinic,wider industry competitor,Ching Ha Lau,2015-11-26T19:52:23Z,5  stars,Great Job for my finial treatment,"I had ultherapy with Dr. SK,She's so friendly and patient to do the treatment with me ,I had a absolutely great treatment with her.I will highly recommend this clinic and definitely will come back!",Positive,0.9325,0,0,0,0,0,0,0,0,0,0,0,0,0,friendly,0,0,0,0,0
PHI Clinic,wider industry competitor,Jan,2015-11-25T13:20:29Z,5  stars,Cool Sculpting,"I first read about Cool Sculpting in a Sunday supplement booklet. My main area of concern was my abdomen. I phoned for an appointment at the Phiclinic and my husband and I went to speak with Jenna, Aesthetic Clinician.  Jenna explain fully the procedure and answered all our questions.  The only disappointing fact was that the abdomen was divided up into two sections, left and right, so whereas I initially thought I would get away with one treatment on each section, I ended up paying twice the amount I originally thought I would pay.  But that did not deter me and the end results were well worth it.",Positive,0.1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,results
PHI Clinic,wider industry competitor,Fikriye,2015-11-12T22:17:04Z,5  stars,Skin,I never thought i would find solutions to the skin problems i was having untill i visited PHI clinic!,Negative,-0.25,0,0,0,0,0,0,0,0,0,0,PHI Clinic,0,0,0,0,0,0,0,0
PHI Clinic,wider industry competitor,Sophie lockwood,2015-11-11T12:45:25Z,5  stars,Amazing,I first came to Phi Clinic in January 2015 for a consultation about skin rejuvenation.,Neutral,0,0,0,0,0,0,0,0,0,0,0,PHI Clinic,0,0,0,0,0,0,0,0
PHI Clinic,wider industry competitor,Sarah,2015-11-11T12:43:45Z,5  stars,Cool Sculpting,"I attended Phi Clinic for a Cool Sculpting treatment on my abdominal area after I had a consultation. I was treated on the day by Jude and Jenna who were professional, knowledgable and made me feel completely at ease. They talked me through the procedure and answered any questions that I had.",Positive,0.6222,0,0,0,0,0,0,0,0,0,0,PHI Clinic,0,0,professional,0,0,0,0,0
PHI Clinic,wider industry competitor,Miss Coles,2015-11-11T11:43:02Z,5  stars,Excellent service and great experience,I would highly recommend Phiclinic to anyone - in fact I have! The staff who assist the doctor were so helpful (jenna) and make you feel so welcome and comfortable. Also the environment was very peaceful  and tranquil which makes you feel completely relaxed. I've been to a couple of different places for Botox on Harley Street before where they've rushed me in and out the door and I went away disappointed each time - however Dr Tapan spent so much time with me and really listened to what look I was looking for and gave a very natural look.,Positive,0.9682,0,0,0,0,0,0,0,0,0,0,0,0,time,staff,0,0,0,welcome,natural
PHI Clinic,wider industry competitor,Caroline Dight,2015-10-19T12:35:19Z,5  stars,The best advice with the best results,A friend of mine works at Phi Clinic and she recommended I come along for a Botox consultation when I informed her I was considering getting it done.,Positive,0.6124,0,0,0,0,0,0,0,0,0,0,PHI Clinic,0,0,0,0,0,0,0,0
PHI Clinic,wider industry competitor,Nicoletta,2015-09-30T21:22:04Z,5  stars,Highly recommended,A wonderful clinic with an amazing and professional staff!,Positive,0.8176,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,0,0
PHI Clinic,wider industry competitor,Maria T,2015-09-26T13:24:57Z,5  stars,Incredible doctor,"Around the time I visited Dr Patel, I was too embarrassed to go out because of the fillers in my face. I had absolutely no confidence in myself.",Negative,-0.1065,0,0,0,0,Fillers,0,0,0,0,0,0,0,time,0,0,0,0,0,0
PHI Clinic,wider industry competitor,Mimi,2015-09-25T10:55:10Z,5  stars,Life changing experience,"I was referred to Dr Benji Dhillon by a friend of mine, I had botox and dermal fillers in the lips and I'm absolutely delighted with the results. Highly recommend the clinic and all the staff, thank you for my perfect lips!",Positive,0.9412,0,0,0,0,Dermal Filler,0,0,0,0,0,0,0,0,staff,0,0,0,thank you,results
PHI Clinic,wider industry competitor,Eran,2015-09-24T14:43:12Z,5  stars,Excellent lips!,I visited Phi Clinic recently as I flew into london for business. The clinic is beautiful and feels like you have walked into the future! I had dermal filler in my lips and some botox to my forehead a few weeks ago by Dr Benji Dhillon. The results are fantastic. I wanted to avoid big fake lips but he gave me a very natural result with the filler and botox. I would advise anyone to go to this place.,Positive,0.7607,0,0,0,0,Dermal Filler,0,0,0,0,0,PHI Clinic,0,0,0,0,0,0,0,natural
PHI Clinic,wider industry competitor,Hannah,2015-08-09T18:50:33Z,5  stars,GENIUS - OUTSTANDING WORK BY DR TAPAN PATEL,"I rarely do reviews but for this I simply had to! Dr Tapan Patel, is quite simply a genius! An artiste - I am beyond thrilled with my recent botox and filler - it is so incredible that I honestly feel 5 years younger. I am a perfectionist when it comes to my face, I used to model and am difficult to please when it comes to botox! At 35 I don't want to look like a frozen / ageless clone that I feel some people look like - I just want to shave a few years off and remove those lines that are starting to appear!!  I have dabbled with botox for years and been to literally some of the most renowned doctors in London and Paris and the work Dr Patel did is BY FAR the best I have ever had. I was so impressed that I went back and had a tiny bit of Voluma in my cheeks to help my nasolabial lines - it worked a treat. I AM SO OVER THE MOON with Dr Patel, and I am happy I have found the doctor I will use for life.",Positive,0.9928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy,0
PHI Clinic,wider industry competitor,Rachel,2015-08-02T10:32:55Z,5  stars,World Class,"PHI clinic is set in beautiful surroundings which are very calming. Dr Patel is such a talented doctor, he is very thorough and his manner is so gentle. The results of my filler were visible immediately, yet looked totally natural. I just wanted a subtle enhancement, and this is exactly what I got. I hardly felt the injections, and Dr Patel guided me through, warning me which ones might hurt a little more. He is a world class injector and I would highly recommend him to anyone. His staff were lovely too, and Libby supported me through the process.",Positive,0.9629,0,0,0,0,0,0,0,0,0,0,PHI Clinic,0,0,staff,0,0,0,0,natural
PHI Clinic,wider industry competitor,Diane Mitchell,2015-07-20T14:28:38Z,5  stars,I thoroughly enjoyed my appointment at the Phi Clinic,"I managed to get an appointment to see Dr Patel to have some fillers to my face,  the Phi Clinic is more like a boutique hotel,  it's very relaxing and luxurious, I am 65 years old and now look 36 years old,  thanks to Dr Patel,  friends and family can't believe the transformation,  I am thrilled to bits,  the staff were friendly and very helpful.",Positive,0.966,0,0,0,0,Fillers,0,0,0,0,0,Transform,0,0,staff,0,0,0,thanks,0
PHI Clinic,wider industry competitor,Ania Lachowska,2015-07-20T09:09:36Z,5  stars,Superb,"My treatment for burns scars is ongoing and I see big improvement. All staff are professional, sensitive and caring.",Positive,0.7351,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,0,0
PHI Clinic,wider industry competitor,Mary Spillane,2015-07-19T17:37:08Z,5  stars,State of the art,I am 65 and a veteran of botox and fillers.  Have been seeing someone for the last 10 years who works the beauty press better than anyone and has a packed waiting room in her Knightsbridge clinic.    I have a friend who recommended Phi so thought i would test it out.,Positive,0.8934,0,0,0,0,Fillers,0,0,0,0,0,0,0,wait,0,0,0,0,0,0
PHI Clinic,wider industry competitor,Van,2015-07-16T15:36:38Z,4  stars,Radio Frequency Infini with Jodie,"First impressions were good, the staff were polite and the clinic looked professional.",Positive,0.5859,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,0,0
PHI Clinic,wider industry competitor,A J T,2015-07-16T11:18:51Z,5  stars,Start to Finish: Outstanding,I'm a forty one year old male who found an increasing number of people saying to me 'you look tired?��; I had adopted a permanent shadow under my eyes.,Negative,-0.3818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI Clinic,wider industry competitor,Lavinia Tweddell,2015-07-15T23:28:21Z,5  stars,Excellent and professional service,I had fantastic results with laser hair removal. I hardly need to think about shaving anymore. I also tried the hydrafacial which made my skin feel bright and clean. My treatments were with Jenna who put me at ease right away and gave me helpful advice about skincare.,Positive,0.926,0,0,0,0,0,Laser Hair Removal,0,0,0,0,0,0,0,care,0,0,clean,helpful,results
PHI Clinic,wider industry competitor,Chrissie,2015-07-15T08:19:04Z,5  stars,Excellent results and care,I am now 47 and although I look young for my age the one thing that really let me down was my eyelids . Probably the last three years I have been obsessed about this and won't let anyone take photos of me as I hate seeing my eyes .,Negative,-0.1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI Clinic,wider industry competitor,Felicity Clarke,2015-07-03T09:11:02Z,5  stars,Extremely professional and helpful staff,"The staff at PHI Clinic have been extremely professional and helpful throughout my experience with them. During my consultation, I was taken through the many treatment options available ?�� something no other clinic has been able to offer so far ?�� but they were honest when telling me what would be suitable for me and my concerns. I never felt sold to, they simply gave me their clinical advice and tailored a treatment plan to suit me and my needs. I saw SK, Mr Hassan Shaaban and the nurse, Karen Bates, who looked after me during the consultation process and made me feel at ease.",Positive,0.8455,0,0,0,0,0,0,0,0,0,0,PHI Clinic,0,0,professional,0,0,0,helpful,0
PHI Clinic,wider industry competitor,shaun King,2015-07-01T20:08:52Z,2  stars,MR APUL PARIKH,In February this year I decided to have Blepharoplasty (upper and lower eyelid/eye bag surgery) and as an existing patient of Tapan Patel of PHI CLINIC for some three years I went with his recommendation and decided to book my procedure with APUL PARIKH at PHI CLINIC.,Negative,-0.296,0,0,0,0,0,0,0,0,0,0,PHI Clinic,0,0,0,0,0,0,0,0
PHI Clinic,wider industry competitor,Dev Mukker,2015-06-23T21:13:26Z,5  stars,Extremely effective and beneficial treatments for both rosacea and acne vulgaris,"I was treated by Dr Tapan Patel at Phi clinic on a once monthly basis for  Rosacea using the V-Beam laser. He used the correct parameters to treat Asian skin exercising caution but also the efficacy was amazing with no downtime and maximum improvement and there were no adverse reactions or side-effects. Jodie Retalick treated me with the Acleara laser for acne vulgaris particularly on the nose. She was extremely patient and supportive treating me extremely effectively with no side-effects or downtime clearing up my cystic acne completely and I no longer need antibiotics which I was taking long-term before.Emma Clarke, the receptionist is extremely medically knowledgeable on the various treatments and there pros and cons and safety issues I was initially apprehensive and quite tense before proceeding but she explained all the various aspects and concerns in immense detail but in a simplistic and understandable manner and the necessary aftercare and safety precautions to be exercised. I followed her protocol and have never had any adverse reaction whatsoever. I have had to phone her a few times with queries relating to the treatment and she has always been extremely patient and understanding spending sufficient time explaining everything to me and is a God send for Phi clinic",Positive,0.8536,0,0,0,0,0,0,Acne,0,0,0,PHI Clinic,0,time,aftercare,0,0,0,0,0
PHI Clinic,wider industry competitor,Mrs Dolan,2015-06-12T06:39:53Z,5  stars,Excellent cosmetic clinic,"The staff at PHI clinic were very professional at all times.  Doctor Tapan Patel was on time, explained clearly what he could do with Botox. Only did the bare minimum, no pain.  A female was in the room at all times.  Definitely recommend.",Positive,0.34,0,0,0,0,0,0,0,0,0,0,PHI Clinic,0,time,professional,pain,0,0,0,0
PHI Clinic,wider industry competitor,Azadeh Eskandari,2015-06-11T20:29:13Z,5  stars,Dr Tapan Patel,"Dr Tapan Patel is a lovely man, very caring and in my view exceptionally skilled at delivering a natural result.....Thank You",Positive,0.9061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thank you,natural
PHI Clinic,wider industry competitor,Ophelia,2015-06-11T16:03:46Z,5  stars,The best kept secret for all cosmetic treatments,"I was introduced to the PHI clinic through a recommendation by somebody 'in the know'. I was greeted by a radiant South African lady called SK with a massive smile who immediately made me feel at ease! I met with Dr P who was extremely knowledgeable on all the latest research and gave me an overview of the clinic. I was immediately sold!! I have so far had botox, which looks extremely natural. I then went and had a free consultation with Karen for the cryolipolysis, coolsculpt. All I can say is I booked in for the following day. The treatment was performed by Jenna and Karen and was painless and mildly uncomfortable. I did two areas so I came prepared and I got to catch up on emails and managed to even watch a film!!  I felt a bit dizzy after the process and Karen brought me a cup of tea and a yummy biscuit. The whole clinic is brand new, crisp white and immaculately clean! The following week I can in to so laser on my legs! A bit swollen from my cool sculpting, the ladies reassured me that it was normal and were really excited to see the results! All I can say is that I now have one place where I know I can get all my cosmetic treatments! Prior to that I had to dash around london seeing different practitioners. What I think I like the best about the clinic is how much respect the team have for Dr P. For them it's a privilege that they have been chosen to work there and it really shows. They will be coming to my wedding! Thank you guys!",Positive,0.9911,0,0,0,0,0,0,0,0,0,0,PHI Clinic,0,0,guy,pain,research,clean,thank you,natural
PHI Clinic,wider industry competitor,Ezra,2015-06-07T00:09:38Z,5  stars,Extremely friendly and professional service,"Jodie at the Phi Clinic has been an absolute sweetie during my VBeam procedure, I cannot praise her enough. I have had a few bad experiences in the past with other clinics and I am now naturally quite anxious about certain treatments. My initial fears was promptly relieved by Jodie?��s friendly and professional approach. She patiently answered all my questions and addressed all my concerns. I highly recommend the Phi Clinic and I look forward to having many more fabulous treatments there.",Positive,0.7456,0,0,0,0,0,0,0,0,0,0,PHI Clinic,0,0,professional,0,0,0,0,natural
PHI Clinic,wider industry competitor,Heidi (lip fillers),2015-05-26T19:10:38Z,5  stars,Wonderful experience!,"I had a lip filler treatment at PHI clinic with Dr. Patel. He is a wonderful, caring, patient and extremely professional doctor and wonderful human being, surrounded by very caring staff. He advised me on the treatment, and was extremely precise when injecting my lips. It was painless! Results were beautiful, natural and I am absolutely delighted with my new lips. The staff was also very caring, professional and very kind and reassuring. After care was impeccable. I only can highly recommend Dr. Patel and the PHI clinic with all my heart.",Positive,0.9911,0,0,0,0,0,0,0,0,0,0,PHI Clinic,0,0,professional,pain,0,0,0,natural
PHI Clinic,wider industry competitor,A. W.,2015-05-21T09:08:07Z,5  stars,"Fantastic staff, service and results",Everyone at Phi Clinic has been nothing but friendly and helpful. Sessions have been informative and have produced great results. Knowledgable staff with years of experience. Have and will continue to recommend to anyone. Was recommended to me by an equally happy Phi Clinic client.,Positive,0.9546,0,0,0,0,0,0,0,0,0,0,PHI Clinic,0,0,staff,0,0,0,helpful,results
PHI Clinic,wider industry competitor,SB,2015-05-20T17:58:29Z,5  stars,Tear Trough Fillers by Dr Tapan,"I have struggled with dark circles under my eyes from a young age. Despite experimenting with a variety of lightening creams and peels, I was extremely unhappy with the appearance of my eyes, even under makeup. I met Dr Tapan and he told me I was the ideal candidate for tear trough fillers. He said that by eradicating the groove and making it smoother, it would cast less of a shadow, thereby reducing the dark circles. Getting tear trough fillers was, without a doubt, the best decision I have ever made. The cirles under my eyes are substantially lighter and I am able to conceal them much more easily. It has made a huge difference to my self-confidence. Dr Tapan understood my problem straight away and provided me with a solution. I cannot recommend this treatment enough.",Positive,0.5158,0,0,0,0,Tear Trough Filler,0,0,0,0,0,0,0,0,0,0,0,0,happy,0
PHI Clinic,wider industry competitor,Ash Ferguson,2015-04-17T11:16:17Z,4  stars,"Nice guy, very good treatment","This doctor has given me some very good treatment and is very personable, without condescension. My one gripe is that he seems just a little too keen to pack the private patients into the allocated time and rake in the cash, because he has always been quite rushed with me and always misses a few - small - areas for treatment each time because of this. Still, I'd recommend him. He's probably one of the best dermatologists on Harley Street.",Positive,0.8811,0,0,0,0,0,0,0,0,0,0,0,0,time,person,0,0,0,0,0
PHI Clinic,wider industry competitor,Sue Girvan,2015-04-15T15:47:16Z,5  stars,Dermal fillers,"I recently experienced the 8 point lift using dermal fillers, at the friendly and professional PHI clinic.",Positive,0.4939,0,0,0,0,Dermal Filler,0,0,0,0,0,PHI Clinic,0,0,professional,0,0,0,0,0
PHI Clinic,wider industry competitor,Sophie Crowhurst,2015-03-20T15:34:12Z,5  stars,PHI Clinic service- Laser Hair Removal,"I am currently undergoing a series of laser hair removal treatments at PHI. I am more than happy with my results so far, and the customer service has been brilliant. The booking of my consultation and my appointments has been easy and efficient. My hair removal specialist is friendly and professional, offering helpful advice and making me feel extremely at ease during my procedure. I would definitely recommend this to friends and consider other procedures as a result of the care I have received thus far!",Positive,0.9858,0,0,0,0,0,Laser Hair Removal,0,0,0,0,0,0,easy,professional,0,0,0,helpful,results
PHI Clinic,wider industry competitor,MAS,2015-03-12T13:54:28Z,5  stars,Great!,They were very professional and have been very honest and upfront with the treatments - how successful or not they could be. Its been a while but have seen results that I am happy with.,Positive,0.8673,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,happy,results
PHI Clinic,wider industry competitor,B. Aged 30,2015-03-05T16:38:27Z,5  stars,Love it!,"I did a lot of research about non surgical nose jobs and I would recommend having this treatment at Phi Clinic. Quick, professional and informative consultation. I was able to have the procedure on the same day, which I was convenient. I left feeling satisfied but obviously had to get use to my new perfect nose. So it's now the next day and I still love it! Thank you everyone at Phi Clinic :)",Positive,0.9584,Nose Job,0,0,0,0,0,0,0,0,0,PHI Clinic,0,quick,professional,0,research,0,thank you,0
PHI Clinic,wider industry competitor,Satisfied Client,2015-02-11T15:20:25Z,5  stars,Phi Clinic has completely transformed my life to the better!,I have been receiving regular treatments for almost 2 years and it truly was a life changing experience. Phi Clinic members of staff have a very high sense of professionalism. The level of care and support is excellent. Highly recommended.,Positive,0.9273,0,0,0,0,0,0,0,0,0,0,PHI Clinic,0,0,professional,0,0,0,0,life changing
PHI Clinic,wider industry competitor,ulsi Vagjiani,2015-01-21T17:13:21Z,5  stars,life-changing,"My treatment started two years ago, and from my first laser treatment it changed the way my scar looked and felt. Now two years on my face is more symmetrical, an even skin tone as being able to breathe from my right nostril. Dr Patel always made me feel at ease and made sure the treatment was pain-free as much as possible. My experience at the Phi Clinic has always been a positive one.",Positive,0.8126,0,0,0,0,0,0,0,0,0,0,PHI Clinic,0,0,0,pain,0,0,0,0
PHI Clinic,wider industry competitor,Bally Gill,2015-01-06T18:18:12Z,5  stars,Read me!! 5*,"Hi, so I must say I don't often write reviews. However, I thought I would make an exception on this occasion. I went to see Dr Tapan Patel October 2014 & it was one of the best decisions I made, am so happy I went. He is so lovely & so professional and found Sk & Jack extremely helpful!!",Positive,0.9578,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,helpful,0
PHI Clinic,wider industry competitor,Nikki,2014-11-29T18:50:18Z,5  stars,Perfection,Dr Patel is one of the nicest that I have ever met.  I had my first pigmentation treatment with him 5 years ago and he has transformed my life.  I was so impressed with him then but now when I visited his new clinic in Harley Street I was left speechless.,Positive,0.5567,0,0,0,0,Pigmentation,0,0,0,0,0,Transform,0,0,0,0,0,0,0,0
PHI Clinic,wider industry competitor,David 'Royce' S,2014-11-27T13:08:08Z,5  stars,Best Clinic in Harley Street,I have been going to the phi clinic since January and all I can say is I amazed by how friendly and professional it is.,Positive,0.7506,0,0,0,0,0,0,0,0,0,0,PHI Clinic,0,0,professional,0,0,0,0,0
PHI Clinic,wider industry competitor,Elizabeth,2014-11-13T12:59:15Z,5  stars,My wonderfull experience,It has been a week since my visit to the PHI CLINIC and Ican honestly say,Positive,0.4588,0,0,0,0,0,0,0,0,0,0,PHI Clinic,0,0,0,0,0,0,0,0
PHI Clinic,wider industry competitor,Bhasmita Patel,2014-11-05T20:55:48Z,5  stars,Trustworthy and honest,I would fully recommend Dr Tapan Patel as he wants the best for his clients. He is honest in his dealings with you and with his experience and expertise Dr Tapan Patel understand how certain procedures react and heal on the skin. When he carried out the laser he had a very steady hand. I was also impressed with the care pre laser and post laser by the staff at the clinic.,Positive,0.9689,0,0,0,0,0,0,0,0,0,0,0,0,0,staff,0,0,0,0,0
PHI Clinic,wider industry competitor,Very happy client!,2014-10-23T10:06:15Z,5  stars,Fabulous clinic and great treatment!,State of the art clinic with polite friendly staff and highly qualified clinicians and technicians. I have seen Dr. Tapan Patel for botox and filler for a long time now and his results are perfect!,Positive,0.7845,0,0,0,0,0,0,0,0,0,0,0,0,time,staff,0,0,0,0,results
PHI Clinic,wider industry competitor,Mark B,2014-10-17T09:43:24Z,4  stars,Miradry works! Thank you Phi Clinic!,Good stuff:,Positive,0.4404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHI Clinic,wider industry competitor,natalie basratipour,2014-10-17T08:57:46Z,5  stars,Very pleased with treatments and recommendations,"I have been visiting the clinic for over a year now and have always been treated by Jodie. I have always found the service highly professional and when I have discussed areas of concern I am always recommended the treatment they think will suit me best, not the most expensive one even though sometimes I have requested it! I initially came to the clinic for hair removal, I had already received a few treatments elsewhere where the therapist often seemed bored and uninterested; Jodie was completely the opposite, ensuring that all areas where covered, making sure I was comfortable and happy with the treatment. I have since gone on to have other non invasive treatments and have been extremely surprised and pleased with how effective they can be.",Positive,0.972,0,0,0,0,0,Hair Removal,0,0,0,0,0,expensive,time,professional,0,0,0,happy,pleased
